Id,Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
8921,0f0dcd47-c19d-4f0c-927d-2a88dbd6445f,581942,API,Google,No,No,0,2.0,1385,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,SMS Sent
7873,66f98677-2ae6-4b98-8ed7-c6341af54ecb,589422,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
5797,4f780463-8e15-4ffc-9c02-c3cfe2a3c4d4,605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
298,c9074146-8978-48f4-8bc4-186c516d7c75,657261,Landing Page Submission,Direct Traffic,No,No,1,5.0,254,1.25,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,Email Opened
3201,f0121834-8ed9-446c-86be-072b56c443de,629398,API,Organic Search,No,No,0,5.0,178,2.5,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
3581,eb3894a0-464e-42d5-be7b-8c6acfdf0d88,626221,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
1860,7ea755a7-b96e-4f7e-b9a6-bc300ee6a32f,641478,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,SMS Sent
5412,34bb4568-0f81-4902-902c-0e5dd9960de0,608360,API,Olark Chat,No,No,1,2.0,166,1.0,Email Opened,India,Finance Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
83,09526992-b1fb-4763-8cca-355bc5dac5e3,659700,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
7094,9ec1cafe-b019-498e-b246-7ab06167d72c,595141,API,Organic Search,No,No,1,4.0,1833,4.0,SMS Sent,India,Media and Advertising,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
3491,479ae0e2-e74d-4ed7-b3a6-3247e8dcd4fc,626991,Landing Page Submission,Google,No,No,0,8.0,491,2.67,Email Opened,India,Hospitality Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Thane & Outskirts,03.Low,02.Medium,10.0,14.0,No,No,Email Opened
9148,9fe0a3d6-404d-4ef8-99d8-ce2a4d858ed5,580313,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Still Thinking,Not Sure,No,No,Potential Lead,Select,03.Low,02.Medium,12.0,16.0,No,No,Modified
2947,83e569b8-77cf-43c7-a30a-a38e2884170f,631479,API,Google,No,No,0,1.0,79,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
889,67439ead-a956-4cfb-b088-99f43aab67ea,650970,Landing Page Submission,Google,No,No,1,4.0,854,4.0,Email Opened,India,Marketing Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,No,Email Opened
2127,1623c654-38c6-4290-bdc4-c6505eedd043,639297,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified
6201,05474fee-d356-44f9-8ea1-bb1f6d6a5468,602244,Landing Page Submission,Google,No,No,1,3.0,829,3.0,Unreachable,India,Finance Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Unreachable
2379,b1e45a91-f425-4b90-a38c-5d16278a6bee,636856,API,Direct Traffic,No,No,0,2.0,196,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified
4173,a525e0db-e1a3-4a62-b606-a973dcf33dd7,619870,Landing Page Submission,Direct Traffic,No,No,1,2.0,688,2.0,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,No,SMS Sent
5923,724505f9-29e8-4bda-a87c-eb363c662867,604407,Landing Page Submission,Google,No,No,0,3.0,398,3.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
3349,a5ebbc0f-2509-49f7-bebf-4f8f8e5be44c,628050,Landing Page Submission,Direct Traffic,No,No,0,2.0,242,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
2133,a3f58f39-7664-43ff-9d4f-1e7bb0e9216d,639249,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
7566,160ee488-3751-4ea3-9ba2-2c06e6de4561,591612,Landing Page Submission,Google,No,No,1,4.0,1200,4.0,SMS Sent,Denmark,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent
1623,7db723d3-56dc-40b8-bfad-31b17dc9a58f,643343,Landing Page Submission,Google,No,No,0,5.0,129,5.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified
5484,2c941ea3-c1fc-47c2-8793-50df539de8d7,607877,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,832,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Tier II Cities,,,,,No,Yes,Modified
8940,4aa86334-56a5-4234-9e27-26e64999f2f9,581802,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
5137,7ff93bad-4571-47d0-bd18-a0c01c847d47,610562,Landing Page Submission,Direct Traffic,No,No,1,2.0,1152,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent
4861,9bbef0c4-93f6-4829-913d-fdf2c4c971fb,613423,Landing Page Submission,Google,No,No,1,5.0,235,5.0,SMS Sent,India,Operations Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Tier II Cities,,,,,No,No,SMS Sent
7728,a63e3124-8775-4fef-b4cf-72fb0cd2a0e3,590588,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation
6114,66929451-6ba4-4df7-801d-542ca5601d88,602831,API,Olark Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
8145,f3189dd2-e339-4d34-ab2a-589e8c4da0ad,587596,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,13.0,17.0,No,Yes,SMS Sent
2206,62d1fca2-b20e-4b6c-b506-2a4cd1c35ef1,638412,Landing Page Submission,Google,No,No,0,2.0,774,2.0,Email Opened,India,Marketing Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
7671,d77b2eae-2c7b-4605-9498-acf46abcac26,590954,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation
4427,627664bd-b6fc-412c-8707-82957d66aca6,617248,Landing Page Submission,Direct Traffic,No,No,0,3.0,101,1.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened
5753,adf08a0e-9c83-4a16-bd5e-a11e83be43ba,605649,Landing Page Submission,Direct Traffic,No,No,0,2.0,1191,2.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
5187,1fe21dd9-7da6-43fe-af30-3087c2811775,610141,Landing Page Submission,Direct Traffic,No,No,0,2.0,1421,2.0,Page Visited on Website,India,E-Business,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,No,Page Visited on Website
5012,eeb72051-d35b-46b4-9a19-1514bd0ef0f6,611790,Landing Page Submission,Google,No,No,1,3.0,1033,3.0,SMS Sent,India,"Banking, Investment And Insurance",SMS,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Mumbai,,,,,No,No,SMS Sent
1638,d2087134-4a7e-11e6-b61b-22000aa8e760,643277,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
8497,c84883c2-9618-4873-8cf7-561a92ee72db,584840,Landing Page Submission,Direct Traffic,No,No,0,2.0,210,2.0,Email Opened,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Select,Thane & Outskirts,03.Low,01.High,10.0,17.0,No,Yes,Modified
500,3630421e-e43e-439d-acd1-3eb890b77791,655140,Landing Page Submission,Google,No,No,0,3.0,110,3.0,SMS Sent,India,Marketing Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
3118,3b3c86e9-defc-4008-98d4-b2fafa5d26ba,629969,Landing Page Submission,Direct Traffic,No,No,0,2.0,903,2.0,SMS Sent,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent
1078,a2960860-76de-43b7-952f-c5f9cc705f37,648538,API,Referral Sites,No,No,0,6.0,462,6.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,13.0,No,No,Modified
3006,d2ff3e94-c4f3-46f7-be5e-93a2fab7b119,630972,Landing Page Submission,Google,No,No,1,5.0,952,5.0,SMS Sent,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
2893,64868dcc-b0f9-4ec9-a584-93b06b1ee890,631890,Landing Page Submission,Google,No,No,0,4.0,1093,4.0,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Shall take in the next coming month,Not Sure,No,No,Select,Mumbai,,,,,No,No,Email Opened
7127,2f9dac66-52ae-4c93-a955-a37b6232c6ea,594796,API,Organic Search,No,No,1,8.0,257,4.0,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
5963,c1d41284-4bdf-405c-8491-5dfc22a704c9,604104,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
7088,7c736b0b-79e2-4c6c-bc5f-3fe07cd94920,595182,Landing Page Submission,Google,No,No,0,3.0,291,1.5,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
9179,dcb72489-bedb-417a-bb58-12cb027d675e,580072,Landing Page Submission,Google,No,No,0,5.0,180,5.0,Olark Chat Conversation,India,Human Resource Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,12.0,18.0,No,No,Modified
5013,9c18cd6c-5367-44c4-84be-54bf596d4051,611752,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
257,88aec271-f2ea-4359-a2bd-c43ab380467b,657703,API,Google,No,No,0,3.0,235,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
1342,f160ab34-6b4a-4024-bf1d-831c8eee7f71,645763,Landing Page Submission,Direct Traffic,No,No,1,1.0,42,1.0,Converted to Lead,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified
8754,06d047cc-f884-4b9f-925e-0b9fbfc97206,583025,API,Olark Chat,Yes,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Select,02.Medium,02.Medium,13.0,16.0,No,No,SMS Sent
6870,c1d2dce8-e40c-4cd0-895d-e9b7a2c31cf5,596871,Landing Page Submission,Direct Traffic,No,No,0,8.0,277,2.67,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
492,5f8f700c-4115-4436-9162-d015a064e764,655191,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Link Clicked
8344,aa5fb614-bf24-408d-9c89-e97b91d9479d,586173,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
5678,c327ca8b-eeec-4379-96b2-8ad564221fde,606475,API,Organic Search,No,No,0,3.0,357,3.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
1665,08d155be-7dc7-4a0a-b6e4-be5e9e7c4e96,643127,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
4175,16a0f538-0316-4090-af16-6ea0653c96b7,619846,Landing Page Submission,Direct Traffic,No,No,0,4.0,348,4.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
7123,3711d491-5d7d-4805-ae0a-c113cffce294,594848,API,Olark Chat,No,No,0,1.0,170,1.0,Form Submitted on Website,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,15.0,14.0,No,No,Modified
1181,a26259e7-51e3-4b47-a5fb-6de61951bb64,647583,Landing Page Submission,Direct Traffic,No,No,0,6.0,50,6.0,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,15.0,No,Yes,Email Opened
173,0371849d-b964-4473-b41c-a1a3f56ad1b5,658677,API,Google,No,No,0,7.0,615,7.0,Form Submitted on Website,India,"Banking, Investment And Insurance",Online Search,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,Thane & Outskirts,02.Medium,02.Medium,13.0,15.0,No,No,Modified
5168,18f7e6c7-fb9a-43a8-a69e-4f4ec0bc5f54,610311,Landing Page Submission,Direct Traffic,No,No,0,5.0,49,5.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
5954,1d910d9b-78db-4eac-8660-22089664f450,604182,Landing Page Submission,Direct Traffic,No,No,0,5.0,1430,2.5,Email Opened,India,Hospitality Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
6806,40621e3d-65ef-4e9e-9ddc-b7dc9daf6d27,597575,Landing Page Submission,Direct Traffic,No,No,0,3.0,270,3.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,SMS Sent
1201,0a744ea9-fcd8-464a-895e-bb247143e082,647199,Landing Page Submission,Direct Traffic,No,No,0,2.0,918,2.0,Email Link Clicked,India,IT Projects Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Email Link Clicked
3084,76b36b1f-59b4-4a21-8a00-84a8b0db1ada,630386,Landing Page Submission,Organic Search,No,No,0,7.0,231,7.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified
5295,a2d56471-2f20-440f-be97-1418698245e0,609181,Landing Page Submission,Google,No,No,0,3.0,295,3.0,Page Visited on Website,India,Supply Chain Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Modified
6141,6e56e931-1235-4c7f-9bcb-601b76610810,602678,Landing Page Submission,Direct Traffic,No,No,0,1.0,72,1.0,Converted to Lead,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified
5429,0166c08a-7bf3-4741-a538-08eb924969a5,608266,Landing Page Submission,Direct Traffic,No,No,0,2.0,1036,2.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened
2765,8e5f90b6-cf07-4d59-a22a-bc3f34048b98,633116,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
5483,dd18a262-160e-48ab-ab83-18d9652a1b0c,607885,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened
6746,23750897-9525-4af2-9825-3b9468d10c2e,598071,Landing Page Submission,Direct Traffic,No,No,0,11.0,148,2.2,Olark Chat Conversation,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
6716,05e004c8-aebf-4eaf-bc55-64d0059b9dbf,598294,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,335,3.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified
4593,b66b27a0-a601-4cdd-9710-eab906bdf6aa,615737,API,Direct Traffic,No,No,0,2.0,295,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
6095,a3b7913b-924c-4e11-9e06-4df660863f43,603074,Landing Page Submission,Google,No,No,1,4.0,1779,4.0,Page Visited on Website,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Mumbai,,,,,No,No,Modified
7325,e277adea-5a82-43bb-ad34-7fe9a53f4329,593220,Landing Page Submission,Direct Traffic,No,No,0,7.0,43,3.5,Email Link Clicked,India,Services Excellence,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Email Link Clicked
6018,8850e4e1-0901-438f-b71d-1e2d15546263,603626,API,Google,No,No,0,3.0,362,1.5,Email Opened,unknown,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
1025,dee6568d-c998-4fca-a79d-09fd7a29b799,649244,API,Referral Sites,No,No,1,4.0,947,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,13.0,No,No,Olark Chat Conversation
3063,0033009e-57b0-46c7-b84d-2027ce70f1cd,630603,API,Google,No,No,1,8.0,1054,2.67,Email Opened,India,Rural and Agribusiness,Student of SomeSchool,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Cities of Maharashtra,,,,,No,No,Modified
8749,0fad6327-6d53-43bb-833f-072275930fe0,583055,Lead Add Form,Reference,No,No,1,1.0,145,1.0,Email Opened,India,E-COMMERCE,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Email Opened
4400,7a30b369-cd09-496f-ba43-faeb158b95fb,617567,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
3955,90603c81-4ab4-4391-97dd-df58a671094b,622177,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,555,1.0,Email Bounced,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
8192,7c3dc4be-6be6-4073-8722-11a850c8acc3,587329,Landing Page Submission,Direct Traffic,No,No,0,2.0,909,2.0,Olark Chat Conversation,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
